,order_id,order_date,city,category,product,quantity,unit_price,sales,customer_type,payment_method
693,1694,2025-11-02,Vizag,Electronics,Webcam,8,3230.03,25840.24,Returning,UPI
694,1695,2025-02-05,Chennai,Home,Pillow,5,545.59,2727.95,Returning,Cash
695,1696,2025-03-13,Hyderabad,Home,Bedsheet,2,849.17,1698.34,New,Card
696,1697,2025-10-23,Vizag,Home,Table,5,4889.98,24449.9,New,Card
697,1698,2025-08-11,Pune,Groceries,Sugar,5,54.19,270.95,New,UPI
698,1699,2025-10-09,Hyderabad,Home,Pillow,5,456.24,2281.2,New,Cash
699,1700,2025-12-26,Kolkata,Electronics,Headphones,1,1894.1,1894.1,Returning,Net Banking
700,1701,2025-12-06,Bangalore,Home,Chair,7,2522.56,17657.92,Returning,Card
701,1702,2025-07-04,Kolkata,Clothing,Shirt,7,1282.4,8976.8,New,Cash
702,1703,2025-01-09,Bangalore,Clothing,Jeans,1,1371.52,1371.52,Returning,Net Banking
703,1704,2025-08-01,Vizag,Clothing,T-Shirt,3,617.07,1851.21,Returning,Card
704,1705,2025-08-19,Kolkata,Home,Table,7,5052.05,35364.35,Returning,Card
705,1706,2025-05-02,Delhi,Clothing,Jacket,1,3046.76,3046.76,Returning,Cash
706,1707,2025-02-27,Vizag,Electronics,Mouse,8,520.49,4163.92,New,Card
707,1708,2025-11-09,Chennai,Groceries,Dal,2,120.56,241.12,New,Net Banking
708,1709,2025-06-25,Hyderabad,Electronics,Webcam,5,3579.13,17895.65,Returning,Net Banking
709,1710,2025-05-31,Delhi,Home,Table,6,4921.02,29526.12,New,UPI
710,1711,2025-08-31,Bangalore,Groceries,Biscuits,5,36.49,182.45,New,Cash
711,1712,2025-09-16,Chennai,Electronics,Headphones,8,1833.0,14664.0,Returning,Cash
712,1713,2025-05-12,Hyderabad,Clothing,Shirt,5,1146.05,5730.25,New,Card
713,1714,2025-05-14,Mumbai,Clothing,Jacket,6,3184.7,19108.2,Returning,Card
714,1715,2025-11-01,Bangalore,Electronics,Headphones,2,2186.94,4373.88,Returning,Net Banking
715,1716,2025-03-27,Mumbai,Home,Pillow,8,522.6,4180.8,Returning,UPI
716,1717,2025-07-24,Vizag,Groceries,Rice,1,74.68,74.68,Returning,Net Banking
717,1718,2025-03-16,Kolkata,Clothing,Jacket,7,2984.75,20893.25,New,Cash
718,1719,2025-12-16,Hyderabad,Home,Chair,6,2730.88,16385.28,New,Cash
719,1720,2025-05-17,Chennai,Home,Table,5,4834.97,24174.85,Returning,Net Banking
720,1721,2025-12-13,Bangalore,Home,Pillow,4,502.0,2008.0,Returning,UPI
721,1722,2025-09-26,Chennai,Electronics,Mouse,1,491.12,491.12,Returning,Cash
722,1723,2025-01-13,Chennai,Clothing,Shoes,5,2346.54,11732.7,New,Card
723,1724,2025-03-08,Kolkata,Electronics,Mouse,2,535.64,1071.28,New,UPI
724,1725,2025-02-08,Vizag,Clothing,Shoes,5,2483.48,12417.4,Returning,Net Banking
725,1726,2025-05-22,Hyderabad,Groceries,Sugar,3,52.81,158.43,Returning,Net Banking
726,1727,2025-05-16,Bangalore,Groceries,Rice,5,87.29,436.45,Returning,UPI
727,1728,2025-09-09,Chennai,Home,Pillow,7,467.84,3274.88,New,Net Banking
728,1729,2025-05-13,Chennai,Clothing,Shirt,2,1299.03,2598.06,New,UPI
729,1730,2025-01-10,Vizag,Electronics,Webcam,5,3694.07,18470.35,New,UPI
730,1731,2025-06-18,Kolkata,Electronics,Monitor,5,11163.86,55819.3,New,Net Banking
731,1732,2025-02-05,Mumbai,Home,Chair,7,2672.02,18704.14,New,Net Banking
732,1733,2025-06-05,Kolkata,Home,Bedsheet,6,870.02,5220.12,New,UPI
733,1734,2025-08-24,Delhi,Groceries,Biscuits,6,36.64,219.84,New,Card
734,1735,2025-07-19,Chennai,Electronics,Monitor,4,11517.29,46069.16,Returning,Net Banking
735,1736,2025-04-09,Hyderabad,Electronics,Monitor,4,11135.86,44543.44,New,Net Banking
736,1737,2025-08-19,Hyderabad,Home,Bedsheet,5,899.94,4499.7,New,Cash
737,1738,2025-04-19,Vizag,Electronics,Headphones,1,1962.2,1962.2,New,Card
738,1739,2025-01-10,Vizag,Electronics,Mouse,3,498.89,1496.67,New,Card
739,1740,2025-06-07,Chennai,Clothing,T-Shirt,3,615.92,1847.76,Returning,Card
740,1741,2025-11-12,Mumbai,Electronics,Mouse,2,499.71,999.42,New,Card
741,1742,2025-12-17,Bangalore,Home,Lamp,7,675.39,4727.73,Returning,Card
742,1743,2025-03-03,Delhi,Electronics,Webcam,3,3384.85,10154.55,New,Net Banking
743,1744,2025-10-25,Hyderabad,Clothing,Shoes,3,2469.33,7407.99,New,UPI
744,1745,2025-02-11,Hyderabad,Home,Pillow,1,537.96,537.96,New,Card
745,1746,2025-09-01,Bangalore,Electronics,Webcam,5,3441.36,17206.8,New,Card
746,1747,2025-03-31,Hyderabad,Groceries,Biscuits,8,39.3,314.4,New,Net Banking
747,1748,2025-10-13,Mumbai,Electronics,Headphones,6,1967.51,11805.06,New,UPI
748,1749,2025-10-04,Mumbai,Electronics,Webcam,6,3753.91,22523.46,New,Card
749,1750,2025-03-18,Vizag,Groceries,Rice,4,73.8,295.2,Returning,Card
750,1751,2025-05-26,Mumbai,Clothing,T-Shirt,1,617.38,617.38,Returning,Cash
751,1752,2025-01-27,Bangalore,Groceries,Biscuits,8,36.35,290.8,New,UPI
752,1753,2025-05-01,Vizag,Home,Table,2,4570.86,9141.72,Returning,Net Banking
753,1754,2025-06-16,Mumbai,Clothing,Shoes,4,2639.49,10557.96,New,Card
754,1755,2025-02-07,Vizag,Home,Pillow,7,539.14,3773.98,Returning,UPI
755,1756,2025-08-21,Bangalore,Home,Pillow,4,542.79,2171.16,Returning,Cash
756,1757,2025-05-19,Mumbai,Clothing,Jacket,4,3079.21,12316.84,Returning,Card
757,1758,2025-02-26,Vizag,Electronics,Webcam,1,3346.42,3346.42,Returning,Net Banking
758,1759,2025-11-06,Bangalore,Clothing,Shoes,4,2693.2,10772.8,New,Card
759,1760,2025-04-21,Vizag,Electronics,Monitor,8,12869.28,102954.24,Returning,Cash
760,1761,2025-08-11,Mumbai,Electronics,Monitor,4,11394.8,45579.2,New,UPI
761,1762,2025-09-16,Hyderabad,Home,Bedsheet,1,988.43,988.43,Returning,Net Banking
762,1763,2025-02-12,Hyderabad,Home,Bedsheet,8,899.15,7193.2,Returning,Card
763,1764,2025-02-16,Hyderabad,Clothing,Shoes,5,2369.53,11847.65,Returning,Cash
764,1765,2025-08-26,Bangalore,Clothing,Jacket,1,3285.85,3285.85,Returning,Card
765,1766,2025-02-06,Kolkata,Groceries,Dal,1,128.65,128.65,Returning,UPI
766,1767,2025-11-10,Mumbai,Groceries,Dal,5,124.75,623.75,New,Cash
767,1768,2025-02-26,Kolkata,Electronics,Webcam,6,3771.58,22629.48,Returning,Net Banking
768,1769,2025-10-14,Chennai,Electronics,Headphones,6,1870.11,11220.66,New,Card
769,1770,2025-10-25,Mumbai,Groceries,Oil,2,154.47,308.94,New,Cash
770,1771,2025-02-02,Pune,Groceries,Sugar,7,47.77,334.39,Returning,Net Banking
771,1772,2025-09-30,Delhi,Home,Table,2,4970.16,9940.32,Returning,Cash
772,1773,2025-07-20,Bangalore,Electronics,Keyboard,8,1100.95,8807.6,Returning,UPI
773,1774,2025-03-17,Vizag,Electronics,Keyboard,5,1106.89,5534.45,New,Card
774,1775,2025-10-05,Bangalore,Electronics,Headphones,7,2187.83,15314.81,Returning,Cash
775,1776,2025-02-02,Hyderabad,Home,Chair,1,2395.76,2395.76,New,Cash
776,1777,2025-06-17,Vizag,Home,Table,6,5155.76,30934.56,Returning,Net Banking
777,1778,2025-06-06,Bangalore,Groceries,Biscuits,3,43.19,129.57,Returning,Card
778,1779,2025-01-25,Bangalore,Home,Lamp,5,737.76,3688.8,Returning,Cash
779,1780,2025-05-27,Bangalore,Home,Pillow,3,521.18,1563.54,New,Card
780,1781,2025-06-12,Bangalore,Clothing,Jeans,2,1362.35,2724.7,Returning,Cash
781,1782,2025-01-18,Pune,Groceries,Oil,4,151.87,607.48,Returning,Card
782,1783,2025-03-04,Hyderabad,Groceries,Dal,3,120.81,362.43,Returning,Net Banking
783,1784,2025-10-07,Pune,Clothing,Jacket,6,2793.63,16761.78,Returning,Net Banking
784,1785,2025-08-15,Pune,Groceries,Biscuits,3,42.4,127.2,New,Net Banking
785,1786,2025-07-25,Mumbai,Electronics,Keyboard,2,1153.94,2307.88,Returning,Cash
786,1787,2025-04-10,Mumbai,Electronics,Headphones,1,2043.26,2043.26,Returning,Card
787,1788,2025-02-14,Kolkata,Electronics,Mouse,8,517.71,4141.68,New,Net Banking
788,1789,2025-07-04,Kolkata,Groceries,Biscuits,1,43.27,43.27,New,Net Banking
789,1790,2025-06-26,Pune,Groceries,Dal,6,108.29,649.74,Returning,Net Banking
790,1791,2025-08-01,Vizag,Electronics,Keyboard,8,1257.97,10063.76,Returning,Card
791,1792,2025-11-03,Chennai,Home,Chair,3,2667.76,8003.28,New,Card
792,1793,2025-10-30,Kolkata,Groceries,Dal,6,109.59,657.54,New,UPI
793,1794,2025-08-25,Bangalore,Home,Lamp,7,654.49,4581.43,New,Card
794,1795,2025-06-04,Delhi,Home,Lamp,8,635.91,5087.28,Returning,Net Banking
795,1796,2025-06-03,Vizag,Clothing,T-Shirt,1,558.48,558.48,New,Cash
796,1797,2025-11-27,Mumbai,Home,Pillow,8,540.68,4325.44,New,UPI
797,1798,2025-07-05,Vizag,Groceries,Dal,2,122.37,244.74,Returning,Cash
798,1799,2025-10-22,Hyderabad,Home,Bedsheet,6,902.25,5413.5,Returning,Card
799,1800,2025-12-21,Bangalore,Electronics,Keyboard,6,1190.65,7143.9,Returning,Card
800,1801,2025-07-02,Hyderabad,Electronics,Headphones,6,1967.81,11806.86,Returning,Cash
801,1802,2025-04-04,Chennai,Electronics,Webcam,4,3686.51,14746.04,New,Cash
802,1803,2025-12-19,Pune,Groceries,Sugar,5,51.85,259.25,New,Cash
803,1804,2025-07-10,Vizag,Clothing,T-Shirt,3,602.18,1806.54,Returning,Cash
804,1805,2025-04-24,Mumbai,Clothing,T-Shirt,4,558.55,2234.2,New,Net Banking
805,1806,2025-01-09,Vizag,Home,Bedsheet,2,957.39,1914.78,Returning,Cash
806,1807,2025-11-02,Pune,Groceries,Oil,8,161.69,1293.52,New,Cash
807,1808,2025-12-22,Bangalore,Electronics,Mouse,4,462.87,1851.48,New,Cash
808,1809,2025-08-06,Chennai,Clothing,Jeans,3,1644.33,4932.99,New,UPI
809,1810,2025-01-17,Hyderabad,Home,Chair,1,2348.18,2348.18,Returning,UPI
810,1811,2025-01-06,Chennai,Groceries,Rice,2,76.83,153.66,New,Card
811,1812,2025-03-16,Delhi,Clothing,Jeans,6,1358.78,8152.68,Returning,Cash
812,1813,2025-02-04,Chennai,Clothing,Shirt,4,1201.18,4804.72,New,Card
813,1814,2025-10-03,Hyderabad,Clothing,Shoes,3,2700.83,8102.49,New,Card
814,1815,2025-02-24,Bangalore,Home,Lamp,3,691.55,2074.65,Returning,Net Banking
815,1816,2025-06-10,Chennai,Home,Pillow,4,490.76,1963.04,Returning,UPI
816,1817,2025-10-13,Hyderabad,Clothing,Jacket,6,3122.84,18737.04,New,Cash
817,1818,2025-11-04,Delhi,Home,Bedsheet,7,861.05,6027.35,Returning,Card
818,1819,2025-02-05,Vizag,Home,Lamp,7,656.43,4595.01,Returning,Card
819,1820,2025-09-25,Chennai,Electronics,Monitor,2,11751.29,23502.58,New,Card
820,1821,2025-03-28,Chennai,Home,Chair,2,2620.72,5241.44,Returning,Card
821,1822,2025-08-06,Vizag,Groceries,Oil,7,138.68,970.76,Returning,Cash
822,1823,2025-07-27,Vizag,Home,Lamp,8,723.33,5786.64,Returning,Card
823,1824,2025-09-12,Mumbai,Home,Bedsheet,2,855.12,1710.24,New,UPI
824,1825,2025-01-14,Bangalore,Electronics,Mouse,2,499.81,999.62,Returning,Cash
825,1826,2025-12-05,Vizag,Clothing,Shoes,2,2630.09,5260.18,Returning,Card
826,1827,2025-10-05,Pune,Groceries,Dal,8,120.12,960.96,New,UPI
827,1828,2025-07-12,Vizag,Home,Bedsheet,7,891.02,6237.14,Returning,UPI
828,1829,2025-03-26,Vizag,Electronics,Keyboard,5,1292.33,6461.65,Returning,Card
829,1830,2025-10-19,Vizag,Groceries,Dal,8,126.34,1010.72,Returning,Net Banking
830,1831,2025-09-11,Kolkata,Clothing,Shirt,1,1173.93,1173.93,Returning,Cash
831,1832,2025-03-07,Pune,Groceries,Rice,1,81.45,81.45,Returning,UPI
832,1833,2025-07-02,Kolkata,Groceries,Dal,2,118.28,236.56,Returning,UPI
833,1834,2025-10-31,Chennai,Clothing,Jeans,4,1544.42,6177.68,New,Cash
834,1835,2025-06-16,Hyderabad,Electronics,Headphones,3,1807.88,5423.64,Returning,Net Banking
835,1836,2025-10-29,Hyderabad,Home,Lamp,1,727.43,727.43,Returning,Net Banking
836,1837,2025-02-21,Mumbai,Home,Lamp,2,743.17,1486.34,Returning,Net Banking
837,1838,2025-08-12,Mumbai,Groceries,Oil,5,145.9,729.5,Returning,UPI
838,1839,2025-10-21,Kolkata,Clothing,Shoes,5,2273.77,11368.85,New,UPI
839,1840,2025-10-18,Vizag,Electronics,Webcam,6,3341.36,20048.16,Returning,Card
840,1841,2025-06-03,Kolkata,Groceries,Rice,5,80.07,400.35,Returning,Card
841,1842,2025-08-21,Bangalore,Home,Chair,5,2562.48,12812.4,New,Card
842,1843,2025-11-23,Kolkata,Home,Pillow,8,476.79,3814.32,New,Card
843,1844,2025-12-17,Delhi,Groceries,Dal,3,113.77,341.31,New,Net Banking
844,1845,2025-05-17,Delhi,Groceries,Rice,4,85.54,342.16,New,Cash
845,1846,2025-04-09,Hyderabad,Clothing,Jacket,4,2768.14,11072.56,New,Cash
846,1847,2025-01-19,Mumbai,Home,Chair,7,2461.01,17227.07,New,Cash
847,1848,2025-05-23,Bangalore,Clothing,T-Shirt,5,634.76,3173.8,New,Net Banking
848,1849,2025-06-02,Chennai,Electronics,Mouse,2,481.39,962.78,Returning,Cash
849,1850,2025-10-20,Chennai,Electronics,Monitor,3,11366.5,34099.5,Returning,Net Banking
850,1851,2025-06-10,Pune,Electronics,Keyboard,2,1265.57,2531.14,Returning,Card
851,1852,2025-04-20,Delhi,Home,Pillow,3,460.68,1382.04,Returning,Net Banking
852,1853,2025-07-11,Chennai,Groceries,Biscuits,1,39.92,39.92,Returning,Net Banking
853,1854,2025-03-16,Pune,Home,Pillow,5,537.94,2689.7,Returning,Cash
854,1855,2025-12-06,Hyderabad,Groceries,Rice,1,85.46,85.46,New,Cash
855,1856,2025-12-17,Chennai,Home,Lamp,6,756.44,4538.64,New,Net Banking
856,1857,2025-05-11,Delhi,Home,Bedsheet,7,976.95,6838.65,New,Card
857,1858,2025-11-20,Pune,Groceries,Oil,3,162.48,487.44,Returning,UPI
858,1859,2025-07-31,Pune,Groceries,Rice,8,79.54,636.32,Returning,UPI
859,1860,2025-11-05,Pune,Clothing,Shoes,2,2425.93,4851.86,Returning,UPI
860,1861,2025-03-11,Hyderabad,Electronics,Keyboard,8,1269.84,10158.72,Returning,Card
861,1862,2025-05-08,Bangalore,Groceries,Sugar,2,46.11,92.22,Returning,Cash
862,1863,2025-12-18,Pune,Home,Chair,3,2380.34,7141.02,Returning,Card
863,1864,2025-07-13,Mumbai,Electronics,Monitor,6,11236.53,67419.18,New,UPI
864,1865,2025-12-26,Bangalore,Clothing,T-Shirt,8,563.79,4510.32,New,Net Banking
865,1866,2025-07-08,Bangalore,Home,Table,5,4649.25,23246.25,New,UPI
866,1867,2025-04-15,Mumbai,Home,Chair,8,2309.26,18474.08,Returning,Cash
867,1868,2025-04-16,Mumbai,Home,Chair,3,2465.65,7396.95,Returning,Card
868,1869,2025-01-15,Delhi,Home,Pillow,7,529.25,3704.75,Returning,Card
869,1870,2025-11-28,Vizag,Home,Pillow,6,508.29,3049.74,New,UPI
870,1871,2025-07-23,Mumbai,Home,Pillow,6,547.44,3284.64,Returning,Net Banking
871,1872,2025-01-27,Pune,Groceries,Rice,2,80.91,161.82,New,Net Banking
872,1873,2025-09-16,Kolkata,Groceries,Biscuits,1,36.04,36.04,Returning,Net Banking
873,1874,2025-05-14,Bangalore,Groceries,Oil,1,152.41,152.41,Returning,Cash
874,1875,2025-09-29,Kolkata,Home,Pillow,2,481.73,963.46,New,Cash
875,1876,2025-09-13,Delhi,Electronics,Headphones,1,2191.41,2191.41,Returning,Net Banking
876,1877,2025-08-12,Bangalore,Groceries,Sugar,5,50.17,250.85,Returning,Net Banking
877,1878,2025-03-18,Hyderabad,Clothing,Shirt,8,1092.77,8742.16,New,Card
878,1879,2025-08-28,Kolkata,Electronics,Monitor,5,11192.53,55962.65,New,Net Banking
879,1880,2025-10-15,Vizag,Electronics,Monitor,6,13173.16,79038.96,Returning,Net Banking
880,1881,2025-04-15,Delhi,Electronics,Keyboard,2,1163.91,2327.82,New,Card
881,1882,2025-01-03,Bangalore,Groceries,Biscuits,4,40.67,162.68,Returning,UPI
882,1883,2025-01-14,Delhi,Clothing,Jacket,2,3232.42,6464.84,New,Net Banking
883,1884,2025-03-20,Hyderabad,Groceries,Biscuits,2,42.7,85.4,New,Net Banking
884,1885,2025-01-03,Pune,Home,Chair,5,2547.1,12735.5,New,Net Banking
885,1886,2025-01-25,Delhi,Groceries,Biscuits,3,37.69,113.07,Returning,UPI
886,1887,2025-05-11,Bangalore,Electronics,Webcam,7,3214.79,22503.53,New,Net Banking
887,1888,2025-07-26,Delhi,Electronics,Mouse,4,466.29,1865.16,New,UPI
888,1889,2025-06-08,Bangalore,Groceries,Dal,7,125.66,879.62,Returning,UPI
889,1890,2025-07-18,Vizag,Groceries,Biscuits,4,39.92,159.68,Returning,Net Banking
890,1891,2025-08-11,Kolkata,Electronics,Monitor,6,12273.28,73639.68,New,UPI
891,1892,2025-03-21,Vizag,Groceries,Dal,4,123.54,494.16,New,Cash
892,1893,2025-09-02,Delhi,Home,Chair,2,2703.6,5407.2,New,Card
893,1894,2025-01-25,Chennai,Groceries,Oil,7,143.86,1007.02,New,UPI
894,1895,2025-10-19,Delhi,Home,Chair,2,2482.33,4964.66,Returning,Cash
895,1896,2025-12-05,Vizag,Electronics,Webcam,1,3229.75,3229.75,New,Card
896,1897,2025-12-27,Delhi,Home,Bedsheet,2,884.93,1769.86,Returning,Net Banking
897,1898,2025-04-06,Mumbai,Home,Table,5,4841.33,24206.65,New,UPI
898,1899,2025-01-03,Kolkata,Groceries,Rice,7,80.55,563.85,New,UPI
899,1900,2025-12-03,Vizag,Clothing,Jacket,8,3115.08,24920.64,Returning,Cash
900,1901,2025-01-08,Mumbai,Home,Lamp,2,647.51,1295.02,New,UPI
901,1902,2025-03-16,Mumbai,Clothing,T-Shirt,4,597.73,2390.92,Returning,Card
902,1903,2025-08-05,Hyderabad,Electronics,Headphones,8,1859.27,14874.16,New,Card
903,1904,2025-08-19,Mumbai,Clothing,Jacket,8,2982.89,23863.12,New,Cash
904,1905,2025-11-19,Kolkata,Home,Bedsheet,6,811.42,4868.52,Returning,Net Banking
905,1906,2025-09-20,Vizag,Groceries,Rice,8,78.39,627.12,New,UPI
906,1907,2025-05-18,Kolkata,Electronics,Monitor,6,12127.81,72766.86,Returning,UPI
907,1908,2025-08-12,Hyderabad,Home,Table,6,4948.33,29689.98,New,Cash
908,1909,2025-09-17,Mumbai,Clothing,Jacket,6,2962.87,17777.22,Returning,Net Banking
909,1910,2025-12-11,Pune,Clothing,Shoes,7,2729.9,19109.3,Returning,Card
910,1911,2025-03-08,Bangalore,Clothing,Shoes,2,2583.53,5167.06,New,Card
911,1912,2025-09-10,Delhi,Home,Bedsheet,7,979.75,6858.25,New,Card
912,1913,2025-07-02,Bangalore,Electronics,Mouse,6,538.09,3228.54,New,UPI
913,1914,2025-04-27,Chennai,Electronics,Headphones,7,1845.59,12919.13,New,Net Banking
914,1915,2025-10-13,Delhi,Groceries,Sugar,6,52.69,316.14,New,UPI
915,1916,2025-02-26,Chennai,Electronics,Monitor,8,13110.35,104882.8,New,UPI
916,1917,2025-07-05,Bangalore,Electronics,Keyboard,2,1289.01,2578.02,Returning,Net Banking
917,1918,2025-06-21,Bangalore,Home,Bedsheet,3,926.48,2779.44,New,Card
918,1919,2025-08-31,Pune,Home,Chair,1,2372.66,2372.66,Returning,Card
919,1920,2025-08-01,Pune,Electronics,Headphones,6,2086.08,12516.48,New,Card
920,1921,2025-07-31,Kolkata,Home,Pillow,3,530.18,1590.54,Returning,Cash
921,1922,2025-09-22,Chennai,Electronics,Monitor,3,12648.36,37945.08,New,Cash
922,1923,2025-07-21,Hyderabad,Groceries,Dal,3,118.42,355.26,New,UPI
923,1924,2025-12-25,Delhi,Groceries,Dal,7,129.26,904.82,Returning,Cash
924,1925,2025-08-17,Mumbai,Electronics,Headphones,3,2080.12,6240.36,Returning,Cash
925,1926,2025-10-03,Pune,Home,Pillow,5,458.43,2292.15,Returning,Card
926,1927,2025-06-09,Pune,Groceries,Oil,2,150.35,300.7,New,UPI
927,1928,2025-06-05,Kolkata,Electronics,Webcam,5,3318.94,16594.7,New,UPI
928,1929,2025-11-30,Chennai,Groceries,Sugar,6,46.24,277.44,Returning,Cash
929,1930,2025-10-25,Mumbai,Electronics,Monitor,6,13159.08,78954.48,Returning,Cash
930,1931,2025-09-24,Mumbai,Groceries,Biscuits,3,41.71,125.13,New,Cash
931,1932,2025-12-31,Kolkata,Clothing,Shoes,8,2298.99,18391.92,Returning,UPI
932,1933,2025-09-01,Mumbai,Electronics,Mouse,7,538.85,3771.95,Returning,UPI
933,1934,2025-09-23,Kolkata,Groceries,Biscuits,7,40.71,284.97,Returning,Net Banking
934,1935,2025-08-02,Bangalore,Home,Chair,8,2615.86,20926.88,New,Card
935,1936,2025-09-20,Chennai,Home,Chair,3,2734.02,8202.06,New,Net Banking
936,1937,2025-07-09,Chennai,Home,Bedsheet,3,979.93,2939.79,Returning,UPI
937,1938,2025-03-20,Chennai,Electronics,Headphones,5,1816.11,9080.55,Returning,Cash
938,1939,2025-03-15,Bangalore,Groceries,Sugar,5,49.86,249.3,Returning,UPI
939,1940,2025-09-08,Hyderabad,Groceries,Sugar,4,46.83,187.32,New,Cash
940,1941,2025-06-08,Vizag,Electronics,Mouse,7,498.12,3486.84,Returning,Net Banking
941,1942,2025-09-16,Vizag,Home,Table,3,5261.95,15785.85,Returning,Net Banking
942,1943,2025-12-07,Kolkata,Clothing,Shoes,2,2649.91,5299.82,Returning,Card
943,1944,2025-08-15,Delhi,Home,Lamp,1,764.13,764.13,New,Card
944,1945,2025-03-05,Chennai,Electronics,Webcam,5,3542.73,17713.65,New,UPI
945,1946,2025-09-30,Bangalore,Clothing,Jacket,1,2772.17,2772.17,New,Cash
946,1947,2025-10-01,Pune,Clothing,Jeans,8,1375.39,11003.12,Returning,UPI
947,1948,2025-08-01,Hyderabad,Home,Bedsheet,6,888.66,5331.96,Returning,Net Banking
948,1949,2025-10-05,Bangalore,Groceries,Rice,2,87.68,175.36,Returning,Card
949,1950,2025-07-28,Bangalore,Clothing,Shoes,2,2327.11,4654.22,New,Cash
950,1951,2025-02-20,Pune,Clothing,T-Shirt,1,575.76,575.76,New,Net Banking
951,1952,2025-03-03,Hyderabad,Groceries,Sugar,7,54.42,380.94,New,Card
952,1953,2025-05-18,Hyderabad,Clothing,Jacket,7,3269.61,22887.27,New,Net Banking
953,1954,2025-11-21,Mumbai,Home,Bedsheet,8,815.2,6521.6,New,Cash
954,1955,2025-07-28,Vizag,Electronics,Keyboard,3,1153.11,3459.33,New,Card
955,1956,2025-10-03,Kolkata,Clothing,Shoes,3,2641.01,7923.03,Returning,UPI
956,1957,2025-03-27,Hyderabad,Electronics,Monitor,5,12367.34,61836.7,New,Net Banking
957,1958,2025-07-14,Pune,Groceries,Biscuits,5,42.72,213.6,New,Cash
958,1959,2025-07-22,Chennai,Electronics,Keyboard,2,1152.15,2304.3,New,Cash
959,1960,2025-06-25,Delhi,Home,Pillow,6,538.39,3230.34,Returning,Cash
960,1961,2025-11-03,Pune,Clothing,Shoes,6,2355.31,14131.86,New,Card
961,1962,2025-01-05,Bangalore,Electronics,Webcam,8,3153.0,25224.0,Returning,Net Banking
962,1963,2025-11-29,Chennai,Home,Table,2,5287.31,10574.62,New,Net Banking
963,1964,2025-07-03,Kolkata,Electronics,Headphones,7,2130.99,14916.93,New,UPI
964,1965,2025-08-16,Hyderabad,Electronics,Monitor,6,13046.99,78281.94,New,UPI
965,1966,2025-11-11,Delhi,Groceries,Sugar,4,45.9,183.6,New,Card
966,1967,2025-12-27,Mumbai,Home,Lamp,1,669.31,669.31,New,Card
967,1968,2025-09-10,Bangalore,Home,Bedsheet,5,912.44,4562.2,New,Card
968,1969,2025-03-07,Delhi,Electronics,Webcam,3,3672.18,11016.54,New,Cash
969,1970,2025-08-21,Hyderabad,Clothing,T-Shirt,5,621.68,3108.4,Returning,UPI
970,1971,2025-12-15,Vizag,Groceries,Dal,7,114.58,802.06,Returning,Cash
971,1972,2025-08-04,Vizag,Electronics,Keyboard,1,1146.7,1146.7,Returning,UPI
972,1973,2025-10-20,Hyderabad,Home,Pillow,6,458.18,2749.08,New,Net Banking
973,1974,2025-06-09,Chennai,Electronics,Keyboard,4,1119.48,4477.92,New,UPI
974,1975,2025-11-17,Pune,Home,Chair,1,2546.27,2546.27,Returning,Card
975,1976,2025-01-28,Pune,Electronics,Monitor,4,13101.13,52404.52,New,UPI
976,1977,2025-02-13,Hyderabad,Home,Bedsheet,8,914.21,7313.68,New,Net Banking
977,1978,2025-08-15,Hyderabad,Groceries,Rice,3,72.99,218.97,Returning,Net Banking
978,1979,2025-05-31,Kolkata,Electronics,Mouse,1,505.93,505.93,Returning,UPI
979,1980,2025-08-26,Kolkata,Home,Pillow,1,495.34,495.34,New,Cash
980,1981,2025-02-25,Chennai,Electronics,Monitor,6,12210.75,73264.5,New,UPI
981,1982,2025-05-12,Pune,Clothing,Shirt,3,1232.97,3698.91,Returning,Net Banking
982,1983,2025-01-23,Hyderabad,Home,Pillow,4,463.77,1855.08,New,Cash
983,1984,2025-10-05,Bangalore,Home,Table,6,4811.19,28867.14,New,Net Banking
984,1985,2025-01-05,Bangalore,Groceries,Biscuits,6,38.33,229.98,New,Card
985,1986,2025-04-13,Mumbai,Electronics,Monitor,6,11268.98,67613.88,New,Cash
986,1987,2025-06-19,Pune,Clothing,Jacket,8,3059.86,24478.88,Returning,Net Banking
987,1988,2025-01-22,Vizag,Groceries,Oil,2,148.63,297.26,New,UPI
988,1989,2025-05-03,Vizag,Clothing,Jeans,8,1537.18,12297.44,Returning,Net Banking
989,1990,2025-01-04,Pune,Clothing,Jacket,3,3195.65,9586.95,New,UPI
990,1991,2025-08-14,Mumbai,Groceries,Rice,2,74.28,148.56,Returning,UPI
991,1992,2025-04-23,Delhi,Electronics,Keyboard,4,1148.18,4592.72,New,Cash
992,1993,2025-05-15,Chennai,Clothing,Jeans,4,1356.45,5425.8,New,Card
993,1994,2025-06-06,Vizag,Home,Bedsheet,6,978.5,5871.0,New,Cash
994,1995,2025-02-03,Chennai,Groceries,Oil,7,161.35,1129.45,New,Card
995,1996,2025-06-12,Kolkata,Clothing,Jeans,7,1558.31,10908.17,New,UPI
996,1997,2025-06-17,Mumbai,Clothing,Shirt,5,1269.5,6347.5,New,Cash
997,1998,2025-02-11,Vizag,Clothing,Shirt,8,1130.22,9041.76,New,Card
998,1999,2025-08-26,Bangalore,Home,Table,6,4998.59,29991.54,Returning,Cash
999,2000,2025-07-25,Hyderabad,Home,Chair,8,2384.17,19073.36,New,Card
